Experiment Number (900 series refer to external references),sample or citation,ref,solute,solute SMILES,solvent,solvent SMILES,concentration (M),wiki page,gONS,notes,identifier,solute type,solubility - solute mass (g),solvent mass (g),solvent density (g/ml),solute density (g/ml) - from ChemSpider prediction,solvent volume (ml),solute volume (ml),total vol. (ml),solute MW,moles solute,calculated concentration (M)- assumes no expansion or contraction upon mixing,calc. conc. (M) from g/100ml,liquid at room temp (y/n),solute reacts with solvent,csid,TRUE,solubility g/l ,calculated conc in moles/liter,solubility mole fraction,solvent MW (g/mol)
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(4E)-4-[(1,3-Thiazol-2-ylcarbonyl)hydrazono]pentanoic acid",C/C(=N\NC(=O)c1nccs1)/CCC(=O)O,water,O,0.018706821404,REF,,,REF1287-Wang 99 - S3,non-Ugi related,,,,,,,,,,,,n,,28295084,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(5-Benzyl-2,4-dioxo-1-imidazolidinyl)acetic acid",c1ccc(cc1)CC2C(=O)NC(=O)N2CC(=O)O,water,O,0.016180800376,REF,,,REF1287-Wang 99 - S3,non-Ugi related,,,,,,,,,,,,n,,28295086,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(5-Benzyl-2,4-dioxo-3-phenyl-1-imidazolidinyl)acetic acid",c1ccc(cc1)CC2C(=O)N(C(=O)N2CC(=O)O)c3ccccc3,water,O,0.001235947433,REF,,,REF1287-Wang 99 - S3,non-Ugi related,,,,,,,,,,,,n,,28295138,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"(5-chloro-1-propan-2-yl-1,2,4-triazol-3-yl)oxy-diethoxy-sulfanylidenephosphorane",Clc1n(nc(n1)OP(=S)(OCC)OCC)C(C)C,water,O,0.000218776162,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,35885,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,(5-ethynyl-1-azabicyclo[2.2.2]octan-7-yl)-(6-methoxyquinolin-4-yl)methanol,C3(C(c2c1c(ccc(c1)OC)ncc2)O)N4CC(C(C3)CC4)C#C,water,O,0.0076207901,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,8240272,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(5alpha,6alpha)-3-(Methoxymethoxy)-17-methyl-4,5-epoxymorphinan-6-ol",C532c1c4c(ccc1CC(C2CCC(C3O4)O)N(CC5)C)OCOC,water,O,0.010990058394,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,4676835,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(5alpha)-3-(Benzyloxy)-17-methyl-4,5-epoxymorphinan",C532c1c4c(ccc1CC(C2CCCC3O4)N(CC5)C)OCc6ccccc6,water,O,0.000060255959,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,4676747,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(5E)-5-(3,4-dihydroxybenzylidene)-2-mercapto-1,3-thiazol-4(5H)-one",C2(=Cc1cc(c(cc1)O)O)C(=O)NC(=S)S2,water,O,0.000453941617,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,5400708,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(5E)-5-(Diphenylhydrazono)-1,2,3,4-pentanetetrol (non-preferred name)",c1ccc(cc1)N(c2ccccc2)/N=C/C(C(C(CO)O)O)O,water,O,0.000790678628,REF,,,REF1287-Wang 99 - S3,non-Ugi related,,,,,,,,,,,,n,,28295147,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(5Z,8Z)-N,N'-Dihydroxy-5,8-quinolinediimine",c21c(cccn1)C(=NO)C=CC2=NO,water,O,0.000158489319,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10469186,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(6-hydroxy-2,3,3a,5,6,6a-hexahydrofuro[2,3-d]furan-3-yl) 2-(6-methoxynaphthalen-2-yl)propanoate",C21C(C(CO1)O)OCC2OC(=O)C(c3cc4c(cc3)cc(cc4)OC)C,water,O,0.000105681751,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,8536479,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(6-nitro-1,3-benzodioxol-5-yl)methanol",c1(c(cc2c(c1)OCO2)CO)[N+](=O)[O-],water,O,0.000862978548,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,452806,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,(6Z)-5-Chloro-6-{[(methylcarbamoyl)oxy]imino}bicyclo[2.2.1]heptane-2-carbonitrile,ClC2C1CC(C(C1)C#N)C2=NOC(=O)NC,water,O,0.008317637711,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,4524558,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(7,7-dimethyl-2-oxo-1-bicyclo[2.2.1]heptanyl)methanesulfonic acid",C21(C(C(CC1=O)CC2)(C)C)CS(=O)(=O)O,water,O,0.501187233627,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,17438,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,(7H-purin-6-ylsulfanyl)methyl butyrate,c21c(ncnc1[nH]cn2)SCOC(=O)CCC,water,O,0.002023019179,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,8507899,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-phenyl-3-sulfooxypropanoate,C21N(C(CC1)CC(C2)OC(=O)C(c3ccccc3)COS(=O)(=O)O)C,water,O,0.027039583641,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,58209,FALSE,,,,
272,ONSExp272,https://docs.google.com/spreadsheet/ccc?key=0Ah5VHQT69_2UdFM0NS1hUkRZSXppdms3YVBqQXNQN2c&pli=1#gid=0,(E)-1-(4-Chlorophenyl)-N-phenylmethanimine,#NAME?,THF,O1CCCC1,3.149,https://docs.google.com/spreadsheet/ccc?key=0Ah5VHQT69_2UdFM0NS1hUkRZSXppdms3YVBqQXNQN2c&pli=1#gid=0,,23C,ONS272,,,,,,,,,,,,,,,208587,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,(E)-2-{4-[2-(Diaminomethylene)hydrazino]-1-naphthyl}diazenecarboximidamide,c21c(cccc1)C(=NNC(=N)N)C=CC2=NNC(=N)N,water,O,0.000515228645,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,367557,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"(E)-2-chloro-1-(2,4,5-trichlorophenyl)vinyl dimethyl phosphate",Clc1c(cc(c(c1)Cl)C(=CCl)OP(=O)(OC)OC)Cl,water,O,0.000030199517,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,4719431,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"(E)-2-chloro-1-(2,4,5-trichlorophenyl)vinyl dimethyl phosphate",c1(c(cc(c(c1)Cl)Cl)Cl)C(=CCl)OP(=O)(OC)OC,water,O,0.000030060763,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,4719431,FALSE,,,,
1287,Wang 99 - S5,http://dx.doi.org/10.1021/ci800406y,(O-~3~H)Hydroxylamine,[3H]ON,water,O,0.047995442493,REF,,,REF1287-Wang 99 - S5,non-Ugi related,,,,,,,,,,,,n,,28295056,FALSE,,,,
1287,Wang 99 - S5,http://dx.doi.org/10.1021/ci800406y,(O-~3~H)Hydroxylamine,[3H]ON,water,O,0.054000775907,REF,,,REF1287-Wang 99 - S5,non-Ugi related,,,,,,,,,,,,n,,28295056,FALSE,,,,
1287,Wang 99 - S5,http://dx.doi.org/10.1021/ci800406y,(O-~3~H)Hydroxylamine,[3H]ON,water,O,0.057942869643,REF,,,REF1287-Wang 99 - S5,non-Ugi related,,,,,,,,,,,,n,,28295056,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,(S)-2-(4-fluorophenylsulfonamido)-N-((3S)-2-hydroxy-tetrahydrofuran-3-yl)-3-methylbutanamide,c1(ccc(cc1)F)S(=O)(=O)NC(C(=O)NC2C(OCC2)O)C(C)C,water,O,0.004159106105,REF,,,REF1287-Wang 99 - S3,non-Ugi related,,,,,,,,,,,,n,,23272265,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"[17-(2-acetyloxyacetyl)-9-fluoro-11,17-dihydroxy-10,13-dimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-16-yl] acetate",FC32C(C1C(C(C(C1)OC(=O)C)(O)C(=O)COC(=O)C)(CC2O)C)CCC4=CC(=O)C=CC43C,water,O,0.000074131024,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,469587,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(2-carbamoylpyrrolidin-1-yl)-2-oxoethyl] benzoate,N1(C(C(=O)N)CCC1)C(=O)COC(=O)c2ccccc2,water,O,0.090157113761,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10441173,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(2-ethylpiperidin-1-yl)-2-oxoethyl] benzoate,N1(C(CCCC1)CC)C(=O)COC(=O)c2ccccc2,water,O,0.001887991349,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10441161,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(2-hydroxyethyl-methylamino)-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)N(CCO)C,water,O,0.081283051616,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10439551,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"[2-(2,6-dimethylpiperidin-1-yl)-2-oxoethyl] benzoate",N2(C(=O)COC(=O)c1ccccc1)C(CCCC2C)C,water,O,0.14996848355,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10441160,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(4-hydroxypiperidin-1-yl)-2-oxoethyl] benzoate,N2(C(=O)COC(=O)c1ccccc1)CCC(CC2)O,water,O,0.044771330418,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10440578,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"[2-(9-fluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate",FC32C(C1C(C(C(C1)C)(O)C(=O)COC(=O)C)(CC2O)C)CCC4=CC(=O)C=CC43C,water,O,0.000012589254,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,3552,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(acetyl-methylamino)-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)N(C(=O)C)C,water,O,0.319889510969,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10439498,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(azepan-1-yl)-2-oxoethyl] benzoate,N2(C(=O)COC(=O)c1ccccc1)CCCCCC2,water,O,0.002870780582,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,1760721,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(azetidin-1-yl)-2-oxoethyl] benzoate,N2(C(=O)COC(=O)c1ccccc1)CCC2,water,O,0.024603676041,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10438924,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(bis(2-hydroxyethyl)amino)-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)N(CCO)CCO,water,O,2.691534803927,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10440643,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(bis(2-hydroxypropyl)amino)-2-oxoethyl] benzoate,N(C(=O)COC(=O)c1ccccc1)(CC(O)C)CC(O)C,water,O,0.06637430704,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10441792,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(bis(2-methoxyethyl)amino)-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)N(CCOC)CCOC,water,O,0.026730064087,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10441793,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(bis(2-methylpropyl)amino)-2-oxoethyl] benzoate,N(C(=O)COC(=O)c1ccccc1)(CC(C)C)CC(C)C,water,O,0.000274789415,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10441749,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(cyclohexyl-methylamino)-2-oxoethyl] benzoate,N(C1CCCCC1)(C(=O)COC(=O)c2ccccc2)C,water,O,0.000508159443,REF,,,REF1287-Wang 99 - S3,non-Ugi related,,,,,,,,,,,,n,,23215722,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(cyclohexylamino)-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)NC2CCCCC2,water,O,0.000126182753,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,1876269,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(di(prop-2-enyl)amino)-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)N(CC=C)CC=C,water,O,0.002735268726,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10440513,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(di(propan-2-yl)amino)-2-oxoethyl] benzoate,C(=O)(N(C(C)C)C(C)C)COC(=O)c1ccccc1,water,O,0.000456036916,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10440588,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(dibutylamino)-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)N(CCCC)CCCC,water,O,0.000274789415,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10441750,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(dicyclohexylamino)-2-oxoethyl] benzoate,N(C1CCCCC1)(C2CCCCC2)C(=O)COC(=O)c3ccccc3,water,O,0.000008729714,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,1783886,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(dipropylamino)-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)N(CCC)CCC,water,O,0.004178303666,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,y,,10440587,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(ethyl-(2-hydroxyethyl)amino)-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)N(CCO)CC,water,O,0.042953642676,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10440065,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-(tert-butylamino)-2-oxoethyl] benzoate,C(NC(=O)COC(=O)c1ccccc1)(C)(C)C,water,O,0.001361444682,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,1875930,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-[(1-amino-1-oxopropan-2-yl)amino]-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)NC(C(=O)N)C,water,O,0.001918668741,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10440040,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-[(2-amino-2-oxoethyl)-methylamino]-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)N(CC(=O)N)C,water,O,0.120781383511,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10440039,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-[(2-amino-2-oxoethyl)amino]-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)NCC(=O)N,water,O,0.031768740706,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10439521,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-[(2-ethoxy-2-oxoethyl)-methylamino]-2-oxoethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)N(CC(=O)OCC)C,water,O,0.021478304741,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10441221,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"[2-[[1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl]amino]-2-oxoethyl] benzoate",C(NC(=O)COC(=O)c1ccccc1)(CO)(CO)CO,water,O,0.053951062252,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10441275,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,[2-oxo-2-(propan-2-ylamino)ethyl] benzoate,c1(ccccc1)C(=O)OCC(=O)NC(C)C,water,O,0.001853531623,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10438987,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"[2,3,5-triacetyloxy-6-(acetyloxymethyl)oxan-4-yl] acetate",C1(C(C(OC(C1OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,water,O,0.002254239212,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,71396,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"[2,5-dioxo-4,4-di(phenyl)imidazolidin-1-yl]methyl pentanoate",O=C3N(C(=O)C(c1ccccc1)(c2ccccc2)N3)COC(=O)CCCC,water,O,0.00000130017,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,139762,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"[2,5-dioxo-4,4-di(phenyl)imidazolidin-1-yl]methyl pentanoate",O=C3N(C(=O)C(c1ccccc1)(c2ccccc2)N3)COC(=O)CCCC,water,O,0.000020892961,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,139762,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"[3-acetyloxy-2,2-bis(acetyloxymethyl)propyl] acetate",C(COC(=O)C)(COC(=O)C)(COC(=O)C)COC(=O)C,water,O,0.026977394324,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,62229,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"[4-(furan-2-carbonyl)-2-oxido-1,2,5-oxadiazol-2-ium-3-yl]-furan-2-ylmethanone",c1(c(no[n+]1[O-])C(=O)c2occc2)C(=O)c3occc3,water,O,0.000142232879,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,4460782,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"[5-(2,2-dimethyl-1,3-dioxolan-4-yl)-2,2-dimethyl-3a,5,6,6a-tetrahydrofuro[4,5-d][1,3]dioxol-6-yl] acetate",C21C(C(OC1OC(O2)(C)C)C3OC(OC3)(C)C)OC(=O)C,water,O,0.02999162519,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,2964446,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"[5-(4-Hydroxybenzyl)-3-methyl-2,4-dioxo-1-imidazolidinyl]acetic acid",CN1C(=O)C(N(C1=O)CC(=O)O)Cc2ccc(cc2)O,water,O,0.901571137606,REF,,,REF1287-Wang 99 - S3,non-Ugi related,,,,,,,,,,,,n,,28295034,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"[9-fluoro-11-hydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] acetate",FC32C(C1C(C(C(C1)C)(OC(=O)C)C(=O)CO)(CC2O)C)CCC4=CC(=O)C=CC43C,water,O,0.000012589254,REF,,,REF1287-Wang 99 - S1,non-Ugi related,,,,,,,,,,,,n,,23158802,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"[9-fluoro-11-hydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] pentanoate",FC32C(C1C(C(C(C1)C)(OC(=O)CCCC)C(=O)CO)(CC2O)C)CCC4=CC(=O)C=CC43C,water,O,0.000019498446,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,503068,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,[cyano-[3-(phenoxy)phenyl]methyl] 2-[[2-chloro-4-(trifluoromethyl)phenyl]amino]-3-methylbutanoate,FC(F)(F)c1cc(c(cc1)NC(C(C)C)C(=O)OC(c2cc(ccc2)Oc3ccccc3)C#N)Cl,water,O,0.00000001,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,45805,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,[cyano-[3-(phenoxy)phenyl]methyl] 2-[4-(difluoromethoxy)phenyl]-3-methylbutanoate,FC(F)Oc1ccc(cc1)C(C(C)C)C(=O)OC(c2cc(ccc2)Oc3ccccc3)C#N,water,O,0.000000131826,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,46213,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"[cyano-[3-(phenoxy)phenyl]methyl] 3-(2,2-dibromoethenyl)-2,2-dimethylcyclopropane-1-carboxylate",BrC(=CC1C(C1C(=O)OC(c2cc(ccc2)Oc3ccccc3)C#N)(C)C)Br,water,O,0.000000003981,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,2876,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"[cyano-[3-(phenoxy)phenyl]methyl] 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",ClC(=CC1C(C1C(=O)OC(c2cc(ccc2)Oc3ccccc3)C#N)(C)C)Cl,water,O,0.00000000955,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,2809,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"[cyano-[4-fluoro-3-(phenoxy)phenyl]methyl] 3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxylate",Fc1c(cc(cc1)C(OC(=O)C2C(C2C=C(Cl)Cl)(C)C)C#N)Oc3ccccc3,water,O,0.000000045709,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,94690,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,{(2Z)-1-[(6-Chloro-3-pyridinyl)methyl]-3-methyl-2-imidazolidinylidene}cyanamide,CN\1CCN(/C1=N\C#N)Cc2ccc(nc2)Cl,water,O,0.007362070975,REF,,,REF1287-Wang 99 - S3,non-Ugi related,,,,,,,,,,,,n,,28295103,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"{1-[(6-Chloro-3-pyridinyl)methyl]-4,5-dihydro-1H-imidazol-2-yl}cyanamide",N1(C(=NC#N)NCC1)Cc2cnc(cc2)Cl,water,O,0.002333458062,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,8013300,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"1-(1-phenylpyrazolo[4,5-b]quinoxalin-3-yl)propane-1,2,3-triol",c31c(c(nn1-c2ccccc2)C(C(CO)O)O)nc4c(n3)cccc4,water,O,0.000743019138,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,355209,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"1-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)-3-ethylurea",N1(C(=O)C(=C(N1C)C)NC(=O)NCC)c2ccccc2,water,O,0.014927944096,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,10469055,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"1-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)-3-phenylurea",N1(C(=O)C(=C(N1C)C)NC(=O)Nc2ccccc2)c3ccccc3,water,O,0.004965923215,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,642906,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,1-(2-diethoxyphosphorylsulfanylethylsulfanyl)ethane,P(=O)(SCCSCC)(OCC)OCC,water,O,0.007744617978,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,23115,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,"1-(2-fluorophenyl)-1-(4-fluorophenyl)-2-(1,2,4-triazol-1-yl)ethanol",Fc1c(cccc1)C(O)(Cn2ncnc2)c3ccc(cc3)F,water,O,0.000426579519,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,82827,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,1-(2-methoxyphenyl)-N-[1-(2-methoxyphenyl)propan-2-yl]propan-2-amine,c1(c(cccc1)OC)CC(NC(Cc2c(cccc2)OC)C)C,water,O,0.009954054174,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,29994,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,1-(2-Methoxyphenyl)-N-[1-(3-methoxyphenyl)-2-propanyl]-2-propanamine,CC(Cc1cccc(c1)OC)NC(C)Cc2ccccc2OC,water,O,0.001,REF,,,REF1287-Wang 99 - S3,non-Ugi related,,,,,,,,,,,,n,,28295143,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,1-(2-methyl-5-nitroimidazol-1-yl)propan-2-ol,n1(c(cnc1C)[N+](=O)[O-])CC(O)C,water,O,0.183231442237,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,64839,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,"1-(2,3-dihydroxypropyl)-5-ethyl-5-phenyl-1,3-diazinane-2,4,6-trione",C1(C(=O)N(C(=O)NC1=O)CC(CO)O)(c2ccccc2)CC,water,O,0.016330519479,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,138116,FALSE,,,,
